comparison_type,target,unit,domain_type,domain,comparison,metric,estimate,CI_low,CI_high,CI_excludes_zero,domain_DOI,reference_DOI,inferential_eligible
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,R2,-0.04935206072305309,-0.04935206072305309,-0.04935206072305309,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.011549503434041264,0.011549503434041264,0.011549503434041375,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-0.864893175822516,-0.864893175822516,-0.864893175822516,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,MAE,0.8178200296812541,0.02781368468883727,1.607826374673671,True,2,2,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,bias,2.6667681471300675,0.02781368468883727,5.305722609571298,True,2,2,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,RMSE,0.5851056755972266,0.14884167394621883,2.879133610254395,True,2,2,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,R2,-0.09509637059517506,-1.311746989368357,-0.027037836903241352,True,2,2,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,0.008431461253454398,-0.0018518011506378773,0.018714723657546894,False,2,2,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,2,2,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,2,2,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,Cs (no FA/MA) / Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,-6.028623435124047,-14.839489115451045,2.7822422452029585,False,2,2,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,MAE,0.1543656989797597,-0.542640589733852,0.8323959279495236,False,41,41,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,bias,-1.3434579303770637,-2.009523490890338,-0.6805297227217996,True,41,41,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,RMSE,0.11380829584980745,-0.4479377012183736,0.6544671282823026,False,41,41,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,R2,-0.02186704286910157,-0.14716017109563434,0.08777186102092017,False,41,41,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.033359832734851214,-0.0031299578173721557,0.06980706107762058,False,41,41,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,-0.008130081300812997,-0.06099107458465889,0.033333333333333326,False,41,41,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.05650406504065031,-0.11628378378378393,-0.009750290360046368,True,41,41,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,-1.4551885119744696,-3.104505454405971,0.10041700551209985,False,41,41,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,MAE,0.9510841015464422,0.9510841015464422,0.9510841015464422,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,bias,-0.9510841015464422,-0.9510841015464422,-0.9510841015464422,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,RMSE,0.9510841015464422,0.9510841015464422,0.9510841015464422,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,R2,,-33846436512841.188,-33846436512841.188,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,-0.0015507743643952132,-0.0015507743643952132,-0.0015507743643952132,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-10.978016331721264,-10.978016331721264,-10.978016331721264,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,MAE,0.9261415731049505,0.12011178413160264,1.8180494597738752,True,20,20,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,bias,-1.0763538329432336,-2.001771211001178,-0.12950640961074858,True,20,20,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,RMSE,0.7309334525972542,-0.367358592622378,1.9839442457453642,False,20,20,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,R2,-0.1599949446822505,-0.579329020578158,0.0741473474505555,False,20,20,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,0.010889088245470191,-0.0036399226609716783,0.02877081973857534,False,20,20,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.08333333333333337,-0.04909620098039225,0.2436111111111111,False,20,20,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,coverage_90,-0.10416666666666674,-0.25,0.0,False,20,20,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA (no MA/Cs) / Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,-2.8740630630524215,-5.521056793262709,-0.221317906433001,True,20,20,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,MAE,0.7765082562512093,0.27531617223834653,1.2392624182598149,True,71,71,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,bias,-1.1875704320988976,-1.6733932526963384,-0.7681867316213824,True,71,71,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,RMSE,0.6389902938995089,0.11638306782002297,1.1238141236280634,True,71,71,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,R2,-0.12593710050531381,-0.2797092819204933,-0.019796303156625183,True,71,71,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.06100248655725582,0.038591553930356265,0.08353327316730776,True,71,71,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.07511737089201878,0.025114155251141575,0.13543037280701756,True,71,71,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.02361288945796003,-0.06398964571816142,0.009216738044863157,False,71,71,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,-0.11489672926858319,-1.3023626690929178,1.0826730729424066,False,71,71,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,MAE,0.2199394969939874,0.2199394969939874,0.2199394969939874,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,bias,1.2889551054130852,1.2889551054130852,1.2889551054130852,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,RMSE,0.2781028457106882,0.2781028457106882,0.2781028457106882,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,R2,-0.20275366404443607,-0.20275366404443607,-0.20275366404443607,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.07686115948280858,0.07686115948280858,0.07686115948280858,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,coverage_90,0.0,0.0,0.0,False,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+Cs / Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,-7.099958512136279,-7.099958512136279,-7.099958512136279,True,1,1,False
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,MAE,0.38905468176749824,0.13263511043438392,0.6597698912558839,True,237,237,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,bias,-0.8336327292268588,-1.1656400696285385,-0.5026959936535403,True,237,237,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,RMSE,0.25609433011313776,0.000502645225359767,0.5107293446325502,True,237,237,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,R2,-0.05720793139217384,-0.12490863948080873,-0.00010408773238481242,True,237,237,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.0601153748062111,0.04212691898422164,0.07599894904874352,True,237,237,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.030782508630609884,0.01221099719367397,0.050873055294483986,True,237,237,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.0035740747766063174,-0.016128587768142726,0.01047183049650144,False,237,237,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,-0.44364141187612205,-1.2948403708838605,0.38397820720499565,False,237,237,True
Chronological minus DOI-grouped on identical future records,FF,percentage point,A x B domain,FA+MA / Pb+Sn,chronological - DOI-grouped,MAE,0.6264444343565092,-0.4536644173225653,1.6222514185275991,False,14,14,False
